Family,Genus,Species,species,haploid
Brassicaceae,Lunaria,annua subsp. pachyrhiza,Lunaria_annua subsp. pachyrhiza,15
Brassicaceae,Lunaria,annuaL.,Lunaria_annual.,14
Brassicaceae,Lunaria,rediviva,Lunaria_rediviva,15
Brassicaceae,Lunaria,rediviva L.,Lunaria_rediviva l.,15
Brassicaceae,Lycocarpus,fugax,Lycocarpus_fugax,7
Brassicaceae,Lyrocarpa,coulteri,Lyrocarpa_coulteri,10
Brassicaceae,Lyrocarpa,coulteri var. palmeri,Lyrocarpa_coulteri var. palmeri,10
Brassicaceae,Lyrocarpa,palmeri,Lyrocarpa_palmeri,20
Brassicaceae,Lyrocarpa,xantii,Lyrocarpa_xantii,20
Brassicaceae,Macropodium,nivale,Macropodium_nivale,15
Brassicaceae,Macropodium,pterospermum,Macropodium_pterospermum,15
Brassicaceae,Malcolmia,africana,Malcolmia_africana,14
Brassicaceae,Malcolmia,behboudiana,Malcolmia_behboudiana,7
Brassicaceae,Malcolmia,cheiri,Malcolmia_cheiri,7
Brassicaceae,Malcolmia,chia,Malcolmia_chia,16
Brassicaceae,Malcolmia,doumetiana,Malcolmia_doumetiana,10
Brassicaceae,Malcolmia,fiexuosa,Malcolmia_fiexuosa,8
Brassicaceae,Malcolmia,flexuosa,Malcolmia_flexuosa,8
Brassicaceae,Malcolmia,graeca,Malcolmia_graeca,8
Brassicaceae,Malcolmia,graeca subsp. bicolor,Malcolmia_graeca subsp. bicolor,8
Brassicaceae,Malcolmia,graeca subsp. hydraea,Malcolmia_graeca subsp. hydraea,8
Brassicaceae,Malcolmia,grandiflora,Malcolmia_grandiflora,7
Brassicaceae,Malcolmia,littorea,Malcolmia_littorea,10
Brassicaceae,Malcolmia,macrocalyx subsp. scyria,Malcolmia_macrocalyx subsp. scyria,8
Brassicaceae,Malcolmia,maritima,Malcolmia_maritima,8
Brassicaceae,Malcolmia,orsiniana,Malcolmia_orsiniana,8
Brassicaceae,Malcolmia,parviflora,Malcolmia_parviflora,12
Brassicaceae,Malcolmia,ramosissima,Malcolmia_ramosissima,14
Brassicaceae,Malcolmia,strigosa,Malcolmia_strigosa,7
Brassicaceae,Malcolmia,trichocarpa,Malcolmia_trichocarpa,7
Brassicaceae,Malcolmia,triloba,Malcolmia_triloba,12
Brassicaceae,Malcolmia,turkestanica,Malcolmia_turkestanica,7
Brassicaceae,Maresia,nana,Maresia_nana,14
Brassicaceae,Matthiola,Matthiola incana,Matthiola_matthiola incana,7
Brassicaceae,Matthiola,Matthiola longipetala,Matthiola_matthiola longipetala,7
Brassicaceae,Matthiola,Matthiola sinuata,Matthiola_matthiola sinuata,7
Brassicaceae,Matthiola,afghanica,Matthiola_afghanica,6
Brassicaceae,Matthiola,alyssifolia,Matthiola_alyssifolia,7
Brassicaceae,Matthiola,aspera,Matthiola_aspera,7
Brassicaceae,Matthiola,bicornis,Matthiola_bicornis,7
Brassicaceae,Matthiola,boissieri,Matthiola_boissieri,6
Brassicaceae,Matthiola,capiomontana,Matthiola_capiomontana,5
Brassicaceae,Matthiola,carnica,Matthiola_carnica,6
Brassicaceae,Matthiola,caspica,Matthiola_caspica,6
Brassicaceae,Matthiola,chenopodiifolia,Matthiola_chenopodiifolia,6
Brassicaceae,Matthiola,chorassanica,Matthiola_chorassanica,6
Brassicaceae,Matthiola,daghestanica,Matthiola_daghestanica,6
Brassicaceae,Matthiola,farinosa,Matthiola_farinosa,6
Brassicaceae,Matthiola,fenestralis,Matthiola_fenestralis,7
Brassicaceae,Matthiola,flavida,Matthiola_flavida,6
Brassicaceae,Matthiola,fruticulosa,Matthiola_fruticulosa,6
Brassicaceae,Matthiola,fruticulosa subsp. valesiaca,Matthiola_fruticulosa subsp. valesiaca,6
Brassicaceae,Matthiola,graminea,Matthiola_graminea,12
Brassicaceae,Matthiola,incana,Matthiola_incana,7
Brassicaceae,Matthiola,incana subsp. rupestris,Matthiola_incana subsp. rupestris,7
Brassicaceae,Matthiola,ineana,Matthiola_ineana,7
Brassicaceae,Matthiola,italica,Matthiola_italica,6
Brassicaceae,Matthiola,longipetala,Matthiola_longipetala,7
Brassicaceae,Matthiola,longipetala subsp. bicornis,Matthiola_longipetala subsp. bicornis,7
Brassicaceae,Matthiola,longipetala subsp. pumilio,Matthiola_longipetala subsp. pumilio,7
Brassicaceae,Matthiola,lunata,Matthiola_lunata,13
Brassicaceae,Matthiola,lungipetala,Matthiola_lungipetala,7
Brassicaceae,Matthiola,maderensis,Matthiola_maderensis,7
Brassicaceae,Matthiola,maroccana,Matthiola_maroccana,7
Brassicaceae,Matthiola,obovata,Matthiola_obovata,6
Brassicaceae,Matthiola,odoratissima,Matthiola_odoratissima,6
Brassicaceae,Matthiola,ovatifolia,Matthiola_ovatifolia,6
Brassicaceae,Matthiola,parvifiora,Matthiola_parvifiora,7
Brassicaceae,Matthiola,parviflora,Matthiola_parviflora,7
Brassicaceae,Matthiola,perennis,Matthiola_perennis,6
Brassicaceae,Matthiola,revoluta,Matthiola_revoluta,6
Brassicaceae,Matthiola,sinuata,Matthiola_sinuata,7
Brassicaceae,Matthiola,stoddartii,Matthiola_stoddartii,6
Brassicaceae,Matthiola,tatarica,Matthiola_tatarica,6
Brassicaceae,Matthiola,tenera,Matthiola_tenera,6
Brassicaceae,Matthiola,thessala,Matthiola_thessala,6
Brassicaceae,Matthiola,tricuspidata,Matthiola_tricuspidata,7
Brassicaceae,Matthiola,tristis,Matthiola_tristis,6
Brassicaceae,Matthiola,undulata,Matthiola_undulata,7
Brassicaceae,Matthiola,valesiaca,Matthiola_valesiaca,6
Brassicaceae,Matthiola,vallesiaca,Matthiola_vallesiaca,6
Brassicaceae,Megacarpaea,gigantea,Megacarpaea_gigantea,9
Brassicaceae,Megacarpaea,glgantea,Megacarpaea_glgantea,6
Brassicaceae,Megacarpaea,gracilis,Megacarpaea_gracilis,6
Brassicaceae,Megadenia,bardunovii,Megadenia_bardunovii,10
Brassicaceae,Megadenia,pygmaea,Megadenia_pygmaea,10
Brassicaceae,Megadenia,speluncarum,Megadenia_speluncarum,10
Brassicaceae,Menonvillea,gayi,Menonvillea_gayi,11
Brassicaceae,Menonvillea,litoralis,Menonvillea_litoralis,11
Brassicaceae,Micrantha,muticaulis,Micrantha_muticaulis,7
Brassicaceae,Microstigma,deflexum,Microstigma_deflexum,6
Brassicaceae,Microstigma,defluxum,Microstigma_defluxum,6
Brassicaceae,Microstigma,sajanense,Microstigma_sajanense,6
Brassicaceae,Microthlaspi,granatense,Microthlaspi_granatense,7
Brassicaceae,Microthlaspi,natolicum,Microthlaspi_natolicum,7
Brassicaceae,Microthlaspi,perfoliatum,Microthlaspi_perfoliatum,7
Brassicaceae,Microthlaspi,umbellatum,Microthlaspi_umbellatum,7
Brassicaceae,Moenchia,Moenchia erecta,Moenchia_moenchia erecta,18
Brassicaceae,Moenchia,erecta,Moenchia_erecta,19
Brassicaceae,Moenchia,graeca,Moenchia_graeca,19
Brassicaceae,Moenchia,mantica,Moenchia_mantica,19
Brassicaceae,Moenchia,octandra,Moenchia_octandra,19
Brassicaceae,Morettia,canescens,Morettia_canescens,11
Brassicaceae,Moricandia,arvensis,Moricandia_arvensis,14
Brassicaceae,Moricandia,baetica,Moricandia_baetica,14
Brassicaceae,Moricandia,foetida,Moricandia_foetida,14
Brassicaceae,Moricandia,foleyi,Moricandia_foleyi,11
Brassicaceae,Moricandia,moricandioides,Moricandia_moricandioides,14
Brassicaceae,Moricandia,moricandioides subsp. baetica,Moricandia_moricandioides subsp. baetica,14
Brassicaceae,Moricandia,moricandioides subsp. cavanillesiana,Moricandia_moricandioides subsp. cavanillesiana,14
Brassicaceae,Moricandia,nitens,Moricandia_nitens,14
Brassicaceae,Moricandia,sinaica,Moricandia_sinaica,14
Brassicaceae,Moricandia,spinosa,Moricandia_spinosa,14
Brassicaceae,Moricandia,suffruticosa,Moricandia_suffruticosa,28
Brassicaceae,Moriera,spinosa,Moriera_spinosa,12
Brassicaceae,Morisia,hypogaea,Morisia_hypogaea,7
Brassicaceae,Morisia,monantha,Morisia_monantha,7
Brassicaceae,Morisia,monanthos,Morisia_monanthos,7
Brassicaceae,Mostacillastrum,elongatum,Mostacillastrum_elongatum,14
Brassicaceae,Mostacillastrum,subscandens,Mostacillastrum_subscandens,10
Brassicaceae,Murbeckiella,boryi,Murbeckiella_boryi,8
Brassicaceae,Murbeckiella,dentata,Murbeckiella_dentata,6
Brassicaceae,Murbeckiella,dentatum,Murbeckiella_dentatum,8
Brassicaceae,Murbeckiella,pinnatifida,Murbeckiella_pinnatifida,8
Brassicaceae,Muricaria,prostrata,Muricaria_prostrata,12
Brassicaceae,Myagrum,perfnliatum,Myagrum_perfnliatum,7
Brassicaceae,Myagrum,perfoliatum,Myagrum_perfoliatum,7
Brassicaceae,Nasturtiopsis,coronopifolia,Nasturtiopsis_coronopifolia,7
Brassicaceae,Nasturtiopsis,coronopifolium,Nasturtiopsis_coronopifolium,7
Brassicaceae,Nasturtium,Rorippa microphylla,Nasturtium_rorippa microphylla,32
Brassicaceae,Nasturtium,Rorippa nasturtium-aquaticum,Nasturtium_rorippa nasturtium-aquaticum,16
Brassicaceae,Nasturtium,floridanum,Nasturtium_floridanum,16
Brassicaceae,Nasturtium,microphylla,Nasturtium_microphylla,32
Brassicaceae,Nasturtium,microphyllum,Nasturtium_microphyllum,32
Brassicaceae,Nasturtium,nasturtium-aquaticum,Nasturtium_nasturtium-aquaticum,16
Brassicaceae,Nasturtium,officinale,Nasturtium_officinale,16
Brassicaceae,Nasturtium,officinale R. BR.,Nasturtium_officinale r. br.,16
Brassicaceae,Nasturtium,×sterile,Nasturtium_×sterile,24
Brassicaceae,Neobeckia,aquatica,Neobeckia_aquatica,12
Brassicaceae,Neotorularia,aculeolata,Neotorularia_aculeolata,7
Brassicaceae,Neotorularia,aculeolatum,Neotorularia_aculeolatum,7
Brassicaceae,Neotorularia,contortuplicata,Neotorularia_contortuplicata,7
Brassicaceae,Neotorularia,cornatum,Neotorularia_cornatum,7
Brassicaceae,Neotorularia,dentata,Neotorularia_dentata,7
Brassicaceae,Neotorularia,tetracmoides,Neotorularia_tetracmoides,7
Brassicaceae,Neotorularia,torulosa,Neotorularia_torulosa,7
Brassicaceae,Nerisyrenia,camparum,Nerisyrenia_camparum,7
Brassicaceae,Nerisyrenia,camporum,Nerisyrenia_camporum,9
Brassicaceae,Nerisyrenia,castillonii,Nerisyrenia_castillonii,19
Brassicaceae,Nerisyrenia,gracilis,Nerisyrenia_gracilis,18
Brassicaceae,Nerisyrenia,gypsophila,Nerisyrenia_gypsophila,9
Brassicaceae,Nerisyrenia,incana,Nerisyrenia_incana,10
Brassicaceae,Nerisyrenia,johnstonii,Nerisyrenia_johnstonii,10
Brassicaceae,Nerisyrenia,linearifolia,Nerisyrenia_linearifolia,9
Brassicaceae,Nerisyrenia,powellii,Nerisyrenia_powellii,19
Brassicaceae,Neslia,Neslia paniculata,Neslia_neslia paniculata,7
Brassicaceae,Neslia,apiculata,Neslia_apiculata,21
Brassicaceae,Neslia,panicularii,Neslia_panicularii,7
Brassicaceae,Neslia,paniculata,Neslia_paniculata,7
Brassicaceae,Neslia,paniculata subsp. thracica,Neslia_paniculata subsp. thracica,21
Brassicaceae,Neuontobotrys,linifolia,Neuontobotrys_linifolia,7
Brassicaceae,Neuontobotrys,linifolium,Neuontobotrys_linifolium,7
Brassicaceae,Neuontobotrys,tarapacana,Neuontobotrys_tarapacana,12
Brassicaceae,Neurotropis,kotschyanum,Neurotropis_kotschyanum,7
Brassicaceae,Nevada,holmgrenii,Nevada_holmgrenii,7
Brassicaceae,Noccaea,alpestre,Noccaea_alpestre,7
Brassicaceae,Noccaea,annua,Noccaea_annua,21
Brassicaceae,Noccaea,annuum,Noccaea_annuum,21
Brassicaceae,Noccaea,arctica,Noccaea_arctica,7
Brassicaceae,Noccaea,arcticum,Noccaea_arcticum,7
Brassicaceae,Noccaea,bellidifolia,Noccaea_bellidifolia,7
Brassicaceae,Noccaea,brevistyla,Noccaea_brevistyla,7
Brassicaceae,Noccaea,cochlearioides,Noccaea_cochlearioides,7
Brassicaceae,Noccaea,densiflora,Noccaea_densiflora,7
Brassicaceae,Noccaea,fendleri,Noccaea_fendleri,7
Brassicaceae,Noccaea,fendleri subsp. glauca,Noccaea_fendleri subsp. glauca,14
Brassicaceae,Noccaea,fendleri subsp. idahoense,Noccaea_fendleri subsp. idahoense,7
Brassicaceae,Noccaea,fendleri subsp. siskiyouense,Noccaea_fendleri subsp. siskiyouense,7
Brassicaceae,Noccaea,glaucum,Noccaea_glaucum,7
Brassicaceae,Noccaea,limosellifolia,Noccaea_limosellifolia,7
Brassicaceae,Noccaea,macrantha,Noccaea_macrantha,7
Brassicaceae,Noccaea,magellanica,Noccaea_magellanica,7
Brassicaceae,Noccaea,magellanicum,Noccaea_magellanicum,7
Brassicaceae,Noccaea,microphylla,Noccaea_microphylla,7
Brassicaceae,Noccaea,montanum,Noccaea_montanum,7
Brassicaceae,Noccaea,nevadense,Noccaea_nevadense,14
Brassicaceae,Noccaea,nevadensis,Noccaea_nevadensis,14
Brassicaceae,Noccaea,papyracea,Noccaea_papyracea,14
Brassicaceae,Noccaea,parviflora,Noccaea_parviflora,7
Brassicaceae,Noccaea,parviflorum,Noccaea_parviflorum,7
Brassicaceae,Noccaea,stenoptera,Noccaea_stenoptera,14
Brassicaceae,Notoceras,bicorne,Notoceras_bicorne,11
Brassicaceae,Notothlaspi,australe Hook.f. var. australe,Notothlaspi_australe hook.f. var. australe,46
Brassicaceae,Notothlaspi,rosulatum,Notothlaspi_rosulatum,19
Brassicaceae,Notothlaspi,rosulatum Hook.f.,Notothlaspi_rosulatum hook.f.,19
Brassicaceae,Octoceras,lehmannianum,Octoceras_lehmannianum,7
Brassicaceae,Olimarabidopsis,cabulica,Olimarabidopsis_cabulica,24
Brassicaceae,Olimarabidopsis,griffithiana,Olimarabidopsis_griffithiana,16
Brassicaceae,Olimarabidopsis,korshinskyi,Olimarabidopsis_korshinskyi,24
Brassicaceae,Olimarabidopsis,pumila,Olimarabidopsis_pumila,16
Brassicaceae,Onuris,graminifolia,Onuris_graminifolia,9
Brassicaceae,Oreophyton,falcatum,Oreophyton_falcatum,16
Brassicaceae,Ornithocarpa,torulosa,Ornithocarpa_torulosa,24
Brassicaceae,Orychophragmus,violaceus,Orychophragmus_violaceus,12
Brassicaceae,Otocarpus,virgatus,Otocarpus_virgatus,8
Brassicaceae,Pachycladon,cheesemanii,Pachycladon_cheesemanii,10
Brassicaceae,Pachycladon,cheesemanii Heenan et A.D.Mitch.,Pachycladon_cheesemanii heenan et a.d.mitch.,10
Brassicaceae,Pachycladon,exilis,Pachycladon_exilis,10
Brassicaceae,Pachycladon,exilis (Heenan) Heenan et A.D.Mitch.,Pachycladon_exilis (heenan) heenan et a.d.mitch.,10
Brassicaceae,Pachycladon,exillis,Pachycladon_exillis,10
Brassicaceae,Pachycladon,fastigiata,Pachycladon_fastigiata,10
Brassicaceae,Pachycladon,latisiliqua (Cheeseman) Heenan et A.D.Mitch.,Pachycladon_latisiliqua (cheeseman) heenan et a.d.mitch.,10
Brassicaceae,Pachycladon,novae-zelandiae,Pachycladon_novae-zelandiae,10
Brassicaceae,Pachycladon,stellata,Pachycladon_stellata,10
Brassicaceae,Pachycladon,stellata (Allan) Heenan et A.D.Mitch.,Pachycladon_stellata (allan) heenan et a.d.mitch.,10
Brassicaceae,Pachypterygium,brevipes,Pachypterygium_brevipes,7
Brassicaceae,Parlatoria,cakiloidea,Parlatoria_cakiloidea,7
Brassicaceae,Parlatoria,rostrata,Parlatoria_rostrata,7
Brassicaceae,Parolinia,filifolia,Parolinia_filifolia,11
Brassicaceae,Parolinia,intermedia,Parolinia_intermedia,11
Brassicaceae,Parolinia,ornata,Parolinia_ornata,11
Brassicaceae,Parolinia,schizogynoides,Parolinia_schizogynoides,11
Brassicaceae,Parrya,arctica,Parrya_arctica,7
Brassicaceae,Parrya,nudicaule,Parrya_nudicaule,14
Brassicaceae,Parrya,nudicaulis,Parrya_nudicaulis,14
Brassicaceae,Parrya,schugnana,Parrya_schugnana,14
Brassicaceae,Parrya,schugnanum,Parrya_schugnanum,14
Brassicaceae,Parrya,schugnnana,Parrya_schugnnana,7
Brassicaceae,Parrya,turkestanicum,Parrya_turkestanicum,7
Brassicaceae,Paysonia,auriculata,Paysonia_auriculata,8
Brassicaceae,Paysonia,densipila,Paysonia_densipila,8
Brassicaceae,Paysonia,grandiflora,Paysonia_grandiflora,9
Brassicaceae,Paysonia,lasiocarpa,Paysonia_lasiocarpa,7
Brassicaceae,Paysonia,lasiocarpa subsp. berlandieri,Paysonia_lasiocarpa subsp. berlandieri,7
Brassicaceae,Paysonia,lescuri,Paysonia_lescuri,8
Brassicaceae,Paysonia,lescurii,Paysonia_lescurii,8
Brassicaceae,Paysonia,lyrata,Paysonia_lyrata,8
Brassicaceae,Paysonia,perforata,Paysonia_perforata,8
Brassicaceae,Paysonia,stonensis,Paysonia_stonensis,8
Brassicaceae,Peltaria,alliacea,Peltaria_alliacea,7
Brassicaceae,Peltaria,angustifolia,Peltaria_angustifolia,7
Brassicaceae,Peltaria,emarginata,Peltaria_emarginata,8
Brassicaceae,Peltaria,perennis,Peltaria_perennis,7
Brassicaceae,Peltaria,turkmena,Peltaria_turkmena,7
Brassicaceae,Pennellia,longifolia,Pennellia_longifolia,8
Brassicaceae,Pennellia,mcvaughii,Pennellia_mcvaughii,8
Brassicaceae,Petrocallis,pyrenaica,Petrocallis_pyrenaica,7
Brassicaceae,Phlegmatospermum,cochlearinum,Phlegmatospermum_cochlearinum,6
Brassicaceae,Phoenicaulis,cheiranthoides,Phoenicaulis_cheiranthoides,14
Brassicaceae,Physaria,acutifolia,Physaria_acutifolia,5
Brassicaceae,Physaria,alpestris,Physaria_alpestris,24
Brassicaceae,Physaria,alpina,Physaria_alpina,5
Brassicaceae,Physaria,angustifolia,Physaria_angustifolia,5
Brassicaceae,Physaria,arenosa,Physaria_arenosa,9
Brassicaceae,Physaria,argentea,Physaria_argentea,5
Brassicaceae,Physaria,argyraea,Physaria_argyraea,9
Brassicaceae,Physaria,argyraea subsp. diffusa,Physaria_argyraea subsp. diffusa,7
Brassicaceae,Physaria,arizonica,Physaria_arizonica,5
Brassicaceae,Physaria,aurea,Physaria_aurea,7
Brassicaceae,Physaria,bellii,Physaria_bellii,4
Brassicaceae,Physaria,berlandieri,Physaria_berlandieri,5
Brassicaceae,Physaria,brassicoides,Physaria_brassicoides,4
Brassicaceae,Physaria,calcicola,Physaria_calcicola,10
Brassicaceae,Physaria,calderi,Physaria_calderi,10
Brassicaceae,Physaria,chambersii,Physaria_chambersii,4
Brassicaceae,Physaria,cinerea,Physaria_cinerea,5
Brassicaceae,Physaria,cordiformis,Physaria_cordiformis,5
Brassicaceae,Physaria,densiflora,Physaria_densiflora,7
Brassicaceae,Physaria,didymocarpa,Physaria_didymocarpa,8
Brassicaceae,Physaria,didymocarpa var. integrifolia,Physaria_didymocarpa var. integrifolia,8
Brassicaceae,Physaria,didymocarpa var. lanata,Physaria_didymocarpa var. lanata,8
Brassicaceae,Physaria,didymocarpa var. lyrata,Physaria_didymocarpa var. lyrata,12
Brassicaceae,Physaria,douglasii,Physaria_douglasii,5
Brassicaceae,Physaria,engelmannii,Physaria_engelmannii,6
Brassicaceae,Physaria,engelrnannii,Physaria_engelrnannii,18
Brassicaceae,Physaria,fendleri,Physaria_fendleri,6
Brassicaceae,Physaria,filiformis,Physaria_filiformis,7
Brassicaceae,Physaria,floribunda,Physaria_floribunda,4
Brassicaceae,Physaria,geyeri,Physaria_geyeri,4
Brassicaceae,Physaria,geyeri var. purpurea,Physaria_geyeri var. purpurea,4
Brassicaceae,Physaria,geyerii,Physaria_geyerii,4
Brassicaceae,Physaria,globosa,Physaria_globosa,7
Brassicaceae,Physaria,gordonii,Physaria_gordonii,6
Brassicaceae,Physaria,gracilis,Physaria_gracilis,6
Brassicaceae,Physaria,gracilis subsp. nuttallii,Physaria_gracilis subsp. nuttallii,6
Brassicaceae,Physaria,inflata,Physaria_inflata,9
Brassicaceae,Physaria,integrifolia,Physaria_integrifolia,8
Brassicaceae,Physaria,intermedia,Physaria_intermedia,8
Brassicaceae,Physaria,kingii,Physaria_kingii,5
Brassicaceae,Physaria,kingii subsp. diversifolia,Physaria_kingii subsp. diversifolia,5
Brassicaceae,Physaria,kingii subsp. latifolia,Physaria_kingii subsp. latifolia,5
Brassicaceae,Physaria,latifolia,Physaria_latifolia,5
Brassicaceae,Physaria,lepidota,Physaria_lepidota,8
Brassicaceae,Physaria,lepidota var. membranacea,Physaria_lepidota var. membranacea,4
Brassicaceae,Physaria,lindheimeri,Physaria_lindheimeri,6
Brassicaceae,Physaria,mcvaughiana,Physaria_mcvaughiana,6
Brassicaceae,Physaria,mendocina,Physaria_mendocina,25
Brassicaceae,Physaria,montana,Physaria_montana,5
Brassicaceae,Physaria,newberryi,Physaria_newberryi,8
Brassicaceae,Physaria,occidentalis,Physaria_occidentalis,5
Brassicaceae,Physaria,oregana,Physaria_oregana,4
Brassicaceae,Physaria,oregona,Physaria_oregona,4
Brassicaceae,Physaria,ovalifolia,Physaria_ovalifolia,6
Brassicaceae,Physaria,ovalifolia subsp. alba,Physaria_ovalifolia subsp. alba,6
Brassicaceae,Physaria,pallida,Physaria_pallida,6
Brassicaceae,Physaria,palmeri,Physaria_palmeri,5
Brassicaceae,Physaria,parvula,Physaria_parvula,5
Brassicaceae,Physaria,peninsularis,Physaria_peninsularis,24
Brassicaceae,Physaria,pinetorum,Physaria_pinetorum,5
Brassicaceae,Physaria,purpurea,Physaria_purpurea,9
Brassicaceae,Physaria,rectipes,Physaria_rectipes,9
Brassicaceae,Physaria,recurvata,Physaria_recurvata,5
Brassicaceae,Physaria,reediana,Physaria_reediana,5
Brassicaceae,Physaria,reediana subsp. spatulata,Physaria_reediana subsp. spatulata,5
Brassicaceae,Physaria,rollinsii,Physaria_rollinsii,4
Brassicaceae,Physaria,schaffneri,Physaria_schaffneri,6
Brassicaceae,Physaria,sessilis,Physaria_sessilis,6
Brassicaceae,Physaria,subumbellata,Physaria_subumbellata,5
Brassicaceae,Physaria,tenella,Physaria_tenella,5
Brassicaceae,Physaria,thamnophila,Physaria_thamnophila,8
Brassicaceae,Physaria,valida,Physaria_valida,5
Brassicaceae,Physaria,vitulifera,Physaria_vitulifera,8
Brassicaceae,Physaria,wardii,Physaria_wardii,6
Brassicaceae,Physoptychis,caspica,Physoptychis_caspica,8
Brassicaceae,Physoptychis,gnaphalodes,Physoptychis_gnaphalodes,8
Brassicaceae,Physorhynchus,brahuicus,Physorhynchus_brahuicus,16
Brassicaceae,Physorhynchus,chamaerapistrum,Physorhynchus_chamaerapistrum,16
Brassicaceae,Planodes,virginica,Planodes_virginica,8
Brassicaceae,Planodes,virginicum,Planodes_virginicum,8
Brassicaceae,Polypsecadium,gilliesii,Polypsecadium_gilliesii,13
Brassicaceae,Polypsecadium,litorale,Polypsecadium_litorale,13
Brassicaceae,Polypsecadium,magellanicum,Polypsecadium_magellanicum,9
Brassicaceae,Pringlea,antiscorbutica,Pringlea_antiscorbutica,12
Brassicaceae,Pritzelago,alpina,Pritzelago_alpina,6
Brassicaceae,Pseuderucaria,teretifolia,Pseuderucaria_teretifolia,14
Brassicaceae,Pseudoarabidopsis,toxophylla,Pseudoarabidopsis_toxophylla,6
Brassicaceae,Pseudocamelina,faucophylla,Pseudocamelina_faucophylla,7
Brassicaceae,Pseudocamelina,glaucophylla,Pseudocamelina_glaucophylla,7
Brassicaceae,Pseudoclausia,turkestanica,Pseudoclausia_turkestanica,7
Brassicaceae,Pseudofortuynia,esfandiarii,Pseudofortuynia_esfandiarii,7
Brassicaceae,Pseudosempervivum,amana,Pseudosempervivum_amana,7
Brassicaceae,Pseudovesicaria,digitata,Pseudovesicaria_digitata,5
Brassicaceae,Psychine,stylosa,Psychine_stylosa,15
Brassicaceae,Pterygostemon,spathulatus,Pterygostemon_spathulatus,8
Brassicaceae,Ptilotrichum,cadevalliana,Ptilotrichum_cadevalliana,14
Brassicaceae,Ptilotrichum,halimifolium,Ptilotrichum_halimifolium,16
Brassicaceae,Ptilotrichum,lapeyrousiana,Ptilotrichum_lapeyrousiana,15
Brassicaceae,Ptilotrichum,lapeyrousianum,Ptilotrichum_lapeyrousianum,15
Brassicaceae,Ptilotrichum,longicaulis,Ptilotrichum_longicaulis,28
Brassicaceae,Ptilotrichum,macrocarpa,Ptilotrichum_macrocarpa,16
Brassicaceae,Ptilotrichum,purpurea,Ptilotrichum_purpurea,16
Brassicaceae,Ptilotrichum,purpureum,Ptilotrichum_purpureum,16
Brassicaceae,Ptilotrichum,pyrenaica,Ptilotrichum_pyrenaica,16
Brassicaceae,Ptilotrichum,pyrenaicum,Ptilotrichum_pyrenaicum,16
Brassicaceae,Ptilotrichum,reverchonii,Ptilotrichum_reverchonii,14
Brassicaceae,Ptilotrichum,spinosa,Ptilotrichum_spinosa,16
Brassicaceae,Ptilotrichum,spinosum,Ptilotrichum_spinosum,16
Brassicaceae,Raffenaldia,africana,Raffenaldia_africana,7
Brassicaceae,Raffenaldia,platycarpa,Raffenaldia_platycarpa,14
Brassicaceae,Raffenaldia,primuloides,Raffenaldia_primuloides,7
Brassicaceae,Raphanus,Raphanus raphanistrum,Raphanus_raphanus raphanistrum,9
Brassicaceae,Raphanus,Raphanus sativus,Raphanus_raphanus sativus,9
Brassicaceae,Raphanus,caudatus,Raphanus_caudatus,9
Brassicaceae,Raphanus,landra,Raphanus_landra,9
Brassicaceae,Raphanus,maritimus,Raphanus_maritimus,9
Brassicaceae,Raphanus,microcarpus,Raphanus_microcarpus,9
Brassicaceae,Raphanus,raphanistraides,Raphanus_raphanistraides,9
Brassicaceae,Raphanus,raphanistroides,Raphanus_raphanistroides,9
Brassicaceae,Raphanus,raphanistrum,Raphanus_raphanistrum,9
Brassicaceae,Raphanus,raphanistrum L.,Raphanus_raphanistrum l.,9
Brassicaceae,Raphanus,raphanistrum subsp. landra,Raphanus_raphanistrum subsp. landra,9
Brassicaceae,Raphanus,sativus,Raphanus_sativus,9
Brassicaceae,Raphanus,sativus L.,Raphanus_sativus l.,9
Brassicaceae,Raphanus,sativus var. caudatus,Raphanus_sativus var. caudatus,9
Brassicaceae,Rapistrum,Rapistrum rugosum,Rapistrum_rapistrum rugosum,8
Brassicaceae,Rapistrum,hispanicum,Rapistrum_hispanicum,8
Brassicaceae,Rapistrum,linnaeanum,Rapistrum_linnaeanum,8
Brassicaceae,Rapistrum,micracarpum,Rapistrum_micracarpum,8
Brassicaceae,Rapistrum,orientale,Rapistrum_orientale,8
Brassicaceae,Rapistrum,perenne,Rapistrum_perenne,9
Brassicaceae,Rapistrum,rugosum,Rapistrum_rugosum,8
Brassicaceae,Rhizobotrya,alpina,Rhizobotrya_alpina,7
Brassicaceae,Rhizobotrya,brevicaulis,Rhizobotrya_brevicaulis,7
Brassicaceae,Ricotia,cretica,Ricotia_cretica,14
Brassicaceae,Ricotia,isatoides,Ricotia_isatoides,14
Brassicaceae,Ricotia,lunaria,Ricotia_lunaria,14
Brassicaceae,Robeschia,schimperi,Robeschia_schimperi,8
Brassicaceae,Rorippa,Rorippa armoracioides(x),Rorippa_rorippa armoracioides(x),16
Brassicaceae,Rorippa,Rorippa austriaca,Rorippa_rorippa austriaca,8
Brassicaceae,Rorippa,Rorippa islandica,Rorippa_rorippa islandica,8
Brassicaceae,Rorippa,Rorippa palustris,Rorippa_rorippa palustris,16
Brassicaceae,Rorippa,Rorippa sterilis(x),Rorippa_rorippa sterilis(x),24
Brassicaceae,Rorippa,alpina,Rorippa_alpina,8
