major_group,family,genus,genus,species,sporophytic,haploid
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_primulinum,32,16
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_tonsum,32,16
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_tonsum,32,16
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_tonsum,32,16
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_victoria-regina,32,16
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_radiata,32,16
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_radiata,32,16
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_radiata,32,16
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_radiata,32,16
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_radiata,32,16
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_radiata,32,16
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_radiata,32,16
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_radiata,,16
Angiosperms,Orchidaceae,Phragmipedium,Phragmipedium,Phragmipedium_caudatum,32,16
Angiosperms,Orchidaceae,Phreatia,Phreatia,Phreatia_elegans,32,16
Angiosperms,Orchidaceae,Phreatia,Phreatia,Phreatia_elegans,32,16
Angiosperms,Orchidaceae,Stelis,Stelis,Stelis_aprica,32,16
Angiosperms,Orchidaceae,Stelis,Stelis,Stelis_ciliaris,32,16
Angiosperms,Orchidaceae,Stelis,Stelis,Stelis_lamellata,32,16
Angiosperms,Orchidaceae,Stelis,Stelis,Stelis_pygmaea,32,16
Angiosperms,Orchidaceae,Stelis,Stelis,Stelis_pygmaea,,16
Angiosperms,Orchidaceae,Stelis,Stelis,Stelis_rubens,32,16
Angiosperms,Orchidaceae,Tainia,Tainia,Tainia_latifolia,32,16
Angiosperms,Orchidaceae,Tainia,Tainia,Tainia_latifolia,32,16
Angiosperms,Orchidaceae,Tainia,Tainia,Tainia_latifolia,32,16
Angiosperms,Orchidaceae,Tainia,Tainia,Tainia_latifolia,32,16
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_luridum,32,16
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_luridum,32,16
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_undulatum,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_bahiana,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_barbellata,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_barbellata,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_dilloniana,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_dilloniana,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_griffithii,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_hartii,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_hartii,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_hartii,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_hartii,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_imperialis,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_imperialis,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_imperialis,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_mexicana,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_moonii,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_moonii,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_moonii,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_palmarum,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_phaeantha,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_phaeantha,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_phaeantha,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,c.32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,~32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_planifolia,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_pompona,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_pompona,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_pompona,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_pompona,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_pompona,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_pompona,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_pompona,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_pompona,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_siamensis,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_siamensis,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_somae,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_tahitensis,32,16
Angiosperms,Orchidaceae,Vanilla,Vanilla,Vanilla_tahitensis,32,16
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_gennarii,34,17
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_×,34,17
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_×,34,17
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_×,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_erecta,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_erecta,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_erecta,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_erecta,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_erecta,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_falcata,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_falcata,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_falcata,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_falcata,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_falcata,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_longifolia,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_longifolia,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_longifolia,,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_longifolia,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_longifolia,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_longifolia,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_longifolia,34,17
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_longifolia,34+(0-2)B,17
Angiosperms,Orchidaceae,Eulophia,Eulophia,Eulophia_pulchra,,17
Angiosperms,Orchidaceae,Eulophia,Eulophia,Eulophia_zollingeri,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34,17
Angiosperms,Orchidaceae,Gennaria,Gennaria,Gennaria_diphylla,34?,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_banksiana,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_banksiana,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_cordata,34+0-4B,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_makinoana,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_makinoana,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34 + 0 - 2B,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34+1B,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34+2B,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,"34, 37, 39",17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,34+1f,17
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,"34, 35, 36",17
Angiosperms,Orchidaceae,Ossiculum,Ossiculum,Ossiculum_aurantiacum,34,17
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_dayanum,34,17
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_glaucophyllum,34,17
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_tonsum,34,17
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_victoria-regina,34,17
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_wardii,34,17
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_fallax,,17
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_fallax,,17
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_fallax,34,17
Angiosperms,Orchidaceae,Pinalia,Pinalia,Pinalia_leucantha,34,17
Angiosperms,Orchidaceae,Pinalia,Pinalia,Pinalia_leucantha,34,17
Angiosperms,Orchidaceae,Stelis,Stelis,Stelis_velaticaulis,34,17
Angiosperms,Orchidaceae,Stolzia,Stolzia,Stolzia_purpurata,34,17
Angiosperms,Orchidaceae,Trichocentrum,Trichocentrum,Trichocentrum_splendidum,34,17
Angiosperms,Orchidaceae,×Heromeulenia,×,×_Heromeulenia,34,17
Angiosperms,Orchidaceae,×Heromeulenia,×,×_Heromeulenia,34,17
Angiosperms,Orchidaceae,Acampe,Acampe,Acampe_praemorsa,36,18
Angiosperms,Orchidaceae,Acampe,Acampe,Acampe_praemorsa,,18
Angiosperms,Orchidaceae,Acampe,Acampe,Acampe_praemorsa,36,18
Angiosperms,Orchidaceae,Aerides,Aerides,Aerides_odoratum,36,18
Angiosperms,Orchidaceae,Aerides,Aerides,Aerides_odoratum,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_collina,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_collina,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_collina,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_collina,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_collina,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_collina,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_collina,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_collina,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_collina,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_coriophora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_coriophora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_coriophora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_coriophora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_coriophora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_coriophora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_coriophora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_coriophora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_coriophora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_laxiflora,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_morio,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_palustris,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_papilionacea,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Anacamptis,Anacamptis,Anacamptis_pyramidalis,36,18
Angiosperms,Orchidaceae,Androcorys,Androcorys,Androcorys_monophylla,36,18
Angiosperms,Orchidaceae,Androcorys,Androcorys,Androcorys_monophylla,36,18
Angiosperms,Orchidaceae,Androcorys,Androcorys,Androcorys_monophylla,36,18
Angiosperms,Orchidaceae,Androcorys,Androcorys,Androcorys_monophylla,36,18
Angiosperms,Orchidaceae,Aphyllorchis,Aphyllorchis,Aphyllorchis_caudata,c.36,18
Angiosperms,Orchidaceae,Aphyllorchis,Aphyllorchis,Aphyllorchis_caudata,36,18
Angiosperms,Orchidaceae,Biermannia,Biermannia,Biermannia_bimaculata,,18
Angiosperms,Orchidaceae,Biermannia,Biermannia,Biermannia_bimaculata,36,18
Angiosperms,Orchidaceae,Bletilla,Bletilla,Bletilla_formosana,36,18
Angiosperms,Orchidaceae,Bletilla,Bletilla,Bletilla_formosana,36,18
Angiosperms,Orchidaceae,Bletilla,Bletilla,Bletilla_striata,36,18
Angiosperms,Orchidaceae,Bulbophyllum,Bulbophyllum,Bulbophyllum_affine,36,18
Angiosperms,Orchidaceae,Bulbophyllum,Bulbophyllum,Bulbophyllum_affine,36,18
Angiosperms,Orchidaceae,Bulbophyllum,Bulbophyllum,Bulbophyllum_leopardinum,,18
Angiosperms,Orchidaceae,Bulbophyllum,Bulbophyllum,Bulbophyllum_leopardinum,36,18
Angiosperms,Orchidaceae,Bulbophyllum,Bulbophyllum,Bulbophyllum_minutipetalum,36,18
Angiosperms,Orchidaceae,Bulbophyllum,Bulbophyllum,Bulbophyllum_occultum,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,2n = 36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,2n = 36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,2n = 36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,2n = 36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,2n = 36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,2n = 36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
Angiosperms,Orchidaceae,Cephalanthera,Cephalanthera,Cephalanthera_damasonium,36,18
