Clade,Family,species,Genus,species,haploid
Angiosperms,Fabaceae,Tephrosia_tinctoria,Tephrosia,tinctoria,11
Angiosperms,Fabaceae,Tephrosia_uniflora,Tephrosia,uniflora,11
Angiosperms,Fabaceae,Tephrosia_strigosa,Tephrosia,strigosa,11
Angiosperms,Fabaceae,Tephrosia_adunca,Tephrosia,adunca,11
Angiosperms,Fabaceae,Tephrosia_apollinae,Tephrosia,apollinae,22
Angiosperms,Fabaceae,Tephrosia_bracteolata,Tephrosia,bracteolata,11
Angiosperms,Fabaceae,Tephrosia_calophylla,Tephrosia,calophylla,11
Angiosperms,Fabaceae,Tephrosia_cana,Tephrosia,cana,11
Angiosperms,Fabaceae,Tephrosia_elata,Tephrosia,elata,13
Angiosperms,Fabaceae,Tephrosia_falciformis,Tephrosia,falciformis,11
Angiosperms,Fabaceae,Tephrosia_flammea,Tephrosia,flammea,11
Angiosperms,Fabaceae,Tephrosia_hookeriana,Tephrosia,hookeriana,11
Angiosperms,Fabaceae,Tephrosia_maxima,Tephrosia,maxima,11
Angiosperms,Fabaceae,Tephrosia_noctiflora,Tephrosia,noctiflora,11
Angiosperms,Fabaceae,Tephrosia_oxygona,Tephrosia,oxygona,11
Angiosperms,Fabaceae,Tephrosia_subtriflora,Tephrosia,subtriflora,11
Angiosperms,Fabaceae,Teramnus_mollis,Teramnus,mollis,14
Angiosperms,Fabaceae,Teramnus_labialis,Teramnus,labialis,10
Angiosperms,Fabaceae,Teyleria_koordersii,Teyleria,koordersii,22
Angiosperms,Fabaceae,Thermopsis_chinensis,Thermopsis,chinensis,9
Angiosperms,Fabaceae,Tipuana_tipu,Tipuana,tipu,10
Angiosperms,Fabaceae,Tragacantha_fasciculifolia,Tragacantha,fasciculifolia,8
Angiosperms,Fabaceae,Trifolium_breweri,Trifolium,breweri,8
Angiosperms,Fabaceae,Trifolium_repens,Trifolium,repens,16
Angiosperms,Fabaceae,Trifolium_longipes,Trifolium,longipes,16
Angiosperms,Fabaceae,Trifolium_glomeratum,Trifolium,glomeratum,18
Angiosperms,Fabaceae,Trifolium_montanum,Trifolium,montanum,9
Angiosperms,Fabaceae,Trifolium_latifolium,Trifolium,latifolium,16
Angiosperms,Fabaceae,Trifolium_scabrum,Trifolium,scabrum,5
Angiosperms,Fabaceae,Trifolium_alpinum,Trifolium,alpinum,8
Angiosperms,Fabaceae,Trifolium_vavilovii,Trifolium,vavilovii,8
Angiosperms,Fabaceae,Trifolium_uniflorum,Trifolium,uniflorum,16
Angiosperms,Fabaceae,Trifolium_parryi,Trifolium,parryi,12
Angiosperms,Fabaceae,Trifolium_patens,Trifolium,patens,7
Angiosperms,Fabaceae,Trifolium_stellatum,Trifolium,stellatum,7
Angiosperms,Fabaceae,Trifolium_kingii,Trifolium,kingii,8
Angiosperms,Fabaceae,Trifolium_alexandrinum,Trifolium,alexandrinum,8
Angiosperms,Fabaceae,Trifolium_amabile,Trifolium,amabile,8
Angiosperms,Fabaceae,Trifolium_andersonii,Trifolium,andersonii,8
Angiosperms,Fabaceae,Trifolium_angustifolium,Trifolium,angustifolium,8
Angiosperms,Fabaceae,Trifolium_argutum,Trifolium,argutum,8
Angiosperms,Fabaceae,Trifolium_arvense,Trifolium,arvense,7
Angiosperms,Fabaceae,Trifolium_aureum,Trifolium,aureum,8
Angiosperms,Fabaceae,Trifolium_baccarinii,Trifolium,baccarinii,8
Angiosperms,Fabaceae,Trifolium_badium,Trifolium,badium,7
Angiosperms,Fabaceae,Trifolium_berytheum,Trifolium,berytheum,8
Angiosperms,Fabaceae,Trifolium_campestre,Trifolium,campestre,7
Angiosperms,Fabaceae,Trifolium_cheranganiense,Trifolium,cheranganiense,8
Angiosperms,Fabaceae,Trifolium_ciliolatum,Trifolium,ciliolatum,8
Angiosperms,Fabaceae,Trifolium_constantinopolitanum,Trifolium,constantinopolitanum,8
Angiosperms,Fabaceae,Trifolium_cyathiferum,Trifolium,cyathiferum,8
Angiosperms,Fabaceae,Trifolium_dubium,Trifolium,dubium,16
Angiosperms,Fabaceae,Trifolium_echinatum,Trifolium,echinatum,8
Angiosperms,Fabaceae,Trifolium_eriocephalum,Trifolium,eriocephalum,8
Angiosperms,Fabaceae,Trifolium_fucatum,Trifolium,fucatum,8
Angiosperms,Fabaceae,Trifolium_hirtum,Trifolium,hirtum,5
Angiosperms,Fabaceae,Trifolium_hybridum,Trifolium,hybridum,8
Angiosperms,Fabaceae,Trifolium_incarnatum,Trifolium,incarnatum,8
Angiosperms,Fabaceae,Trifolium_israeliticum,Trifolium,israeliticum,6
Angiosperms,Fabaceae,Trifolium_isthmocarpum,Trifolium,isthmocarpum,8
Angiosperms,Fabaceae,Trifolium_lanceolatum,Trifolium,lanceolatum,8
Angiosperms,Fabaceae,Trifolium_lappaceum,Trifolium,lappaceum,8
Angiosperms,Fabaceae,Trifolium_latinum,Trifolium,latinum,8
Angiosperms,Fabaceae,Trifolium_macraei,Trifolium,macraei,8
Angiosperms,Fabaceae,Trifolium_macrocephalum,Trifolium,macrocephalum,16
Angiosperms,Fabaceae,Trifolium_masaiense,Trifolium,masaiense,8
Angiosperms,Fabaceae,Trifolium_medium,Trifolium,medium,48
Angiosperms,Fabaceae,Trifolium_meironense,Trifolium,meironense,8
Angiosperms,Fabaceae,Trifolium_michelianum,Trifolium,michelianum,8
Angiosperms,Fabaceae,Trifolium_micranthum,Trifolium,micranthum,2
Angiosperms,Fabaceae,Trifolium_microcephalum,Trifolium,microcephalum,8
Angiosperms,Fabaceae,Trifolium_microdon,Trifolium,microdon,8
Angiosperms,Fabaceae,Trifolium_monanthum,Trifolium,monanthum,8
Angiosperms,Fabaceae,Trifolium_mucronatum,Trifolium,mucronatum,8
Angiosperms,Fabaceae,Trifolium_nanum,Trifolium,nanum,16
Angiosperms,Fabaceae,Trifolium_nigrescens,Trifolium,nigrescens,8
Angiosperms,Fabaceae,Trifolium_pallescens,Trifolium,pallescens,8
Angiosperms,Fabaceae,Trifolium_philisticum,Trifolium,philisticum,8
Angiosperms,Fabaceae,Trifolium_plebeium,Trifolium,plebeium,8
Angiosperms,Fabaceae,Trifolium_plumosum,Trifolium,plumosum,16
Angiosperms,Fabaceae,Trifolium_pratense,Trifolium,pratense,7
Angiosperms,Fabaceae,Trifolium_purpureum,Trifolium,purpureum,7
Angiosperms,Fabaceae,Trifolium_resupinatum,Trifolium,resupinatum,8
Angiosperms,Fabaceae,Trifolium_rueppellianum,Trifolium,rueppellianum,8
Angiosperms,Fabaceae,Trifolium_salmoneum,Trifolium,salmoneum,8
Angiosperms,Fabaceae,Trifolium_scutatum,Trifolium,scutatum,9
Angiosperms,Fabaceae,Trifolium_semipilosum,Trifolium,semipilosum,8
Angiosperms,Fabaceae,Trifolium_steudneri,Trifolium,steudneri,8
Angiosperms,Fabaceae,Trifolium_striatum,Trifolium,striatum,7
Angiosperms,Fabaceae,Trifolium_strictum,Trifolium,strictum,8
Angiosperms,Fabaceae,Trifolium_subterraneum,Trifolium,subterraneum,8
Angiosperms,Fabaceae,Trifolium_tembense,Trifolium,tembense,8
Angiosperms,Fabaceae,Trifolium_thalii,Trifolium,thalii,8
Angiosperms,Fabaceae,Trifolium_thompsonii,Trifolium,thompsonii,8
Angiosperms,Fabaceae,Trifolium_usambarense,Trifolium,usambarense,8
Angiosperms,Fabaceae,Trifolium_variegatum,Trifolium,variegatum,8
Angiosperms,Fabaceae,Trifolium_willdenovii,Trifolium,willdenovii,8
Angiosperms,Fabaceae,Trifolium_wormskioldii,Trifolium,wormskioldii,16
Angiosperms,Fabaceae,Trigonella_hamosa,Trigonella,hamosa,8
Angiosperms,Fabaceae,Trigonella_cretica,Trigonella,cretica,8
Angiosperms,Fabaceae,Trigonella_balansae,Trigonella,balansae,8
Angiosperms,Fabaceae,Trigonella_gracilis,Trigonella,gracilis,8
Angiosperms,Fabaceae,Trigonella_glabra,Trigonella,glabra,8
Angiosperms,Fabaceae,Trigonella_arabica,Trigonella,arabica,8
Angiosperms,Fabaceae,Trigonella_esculenta,Trigonella,esculenta,8
Angiosperms,Fabaceae,Trigonella_coerulescens,Trigonella,coerulescens,8
Angiosperms,Fabaceae,Trigonella_anguina,Trigonella,anguina,8
Angiosperms,Fabaceae,Trigonella_caerulea,Trigonella,caerulea,8
Angiosperms,Fabaceae,Trigonella_calliceras,Trigonella,calliceras,8
Angiosperms,Fabaceae,Trigonella_corniculata,Trigonella,corniculata,8
Angiosperms,Fabaceae,Trigonella_emodi,Trigonella,emodi,8
Angiosperms,Fabaceae,Trigonella_foenum-graecum,Trigonella,foenum-graecum,8
Angiosperms,Fabaceae,Trigonella_kafirniganica,Trigonella,kafirniganica,8
Angiosperms,Fabaceae,Trigonella_occulta,Trigonella,occulta,8
Angiosperms,Fabaceae,Trigonella_pamirica,Trigonella,pamirica,8
Angiosperms,Fabaceae,Trigonella_spruneriana,Trigonella,spruneriana,8
Angiosperms,Fabaceae,Trigonella_toenum-graecum,Trigonella,toenum-graecum,8
Angiosperms,Fabaceae,Tripodion_tetraphyllum,Tripodion,tetraphyllum,8
Angiosperms,Fabaceae,Ulex_parviflorus,Ulex,parviflorus,16
Angiosperms,Fabaceae,Ulex_argenteus,Ulex,argenteus,32
Angiosperms,Fabaceae,Ulex_micranthus,Ulex,micranthus,16
Angiosperms,Fabaceae,Ulex_airensis,Ulex,airensis,16
Angiosperms,Fabaceae,Ulex_boivinii,Ulex,boivinii,48
Angiosperms,Fabaceae,Ulex_borgiae,Ulex,borgiae,32
Angiosperms,Fabaceae,Ulex_densus,Ulex,densus,32
Angiosperms,Fabaceae,Ulex_europaeus,Ulex,europaeus,48
Angiosperms,Fabaceae,Ulex_gallii,Ulex,gallii,48
Angiosperms,Fabaceae,Ulex_genistoides,Ulex,genistoides,24
Angiosperms,Fabaceae,Ulex_ianthocladus,Ulex,ianthocladus,16
Angiosperms,Fabaceae,Ulex_latebracteatus,Ulex,latebracteatus,32
Angiosperms,Fabaceae,Ulex_minor,Ulex,minor,16
Angiosperms,Fabaceae,Ulex_rivasgodayanus,Ulex,rivasgodayanus,16
Angiosperms,Fabaceae,Ulex_vicentinus,Ulex,vicentinus,24
Angiosperms,Fabaceae,Uraria_rufescens,Uraria,rufescens,11
Angiosperms,Fabaceae,Uraria_lagopodoides,Uraria,lagopodoides,11
Angiosperms,Fabaceae,Uraria_lagopus,Uraria,lagopus,10
Angiosperms,Fabaceae,Uraria_picta,Uraria,picta,11
Angiosperms,Fabaceae,Vandasina_retusa,Vandasina,retusa,11
Angiosperms,Fabaceae,Vavilovia_tormosa,Vavilovia,tormosa,7
Angiosperms,Fabaceae,Vicia_americana,Vicia,americana,7
Angiosperms,Fabaceae,Vicia_canescens,Vicia,canescens,5
Angiosperms,Fabaceae,Vicia_villosa,Vicia,villosa,7
Angiosperms,Fabaceae,Vicia_glauca,Vicia,glauca,7
Angiosperms,Fabaceae,Vicia_nigricans,Vicia,nigricans,7
Angiosperms,Fabaceae,Vicia_hirsuta,Vicia,hirsuta,7
Angiosperms,Fabaceae,Vicia_ochroleuca,Vicia,ochroleuca,6
Angiosperms,Fabaceae,Vicia_scandens,Vicia,scandens,7
Angiosperms,Fabaceae,Vicia_tenuifolia,Vicia,tenuifolia,7
Angiosperms,Fabaceae,Vicia_pulchella,Vicia,pulchella,7
Angiosperms,Fabaceae,Vicia_amurensis,Vicia,amurensis,12
Angiosperms,Fabaceae,Vicia_monantha,Vicia,monantha,5
Angiosperms,Fabaceae,Vicia_rigidula,Vicia,rigidula,12
Angiosperms,Fabaceae,Vicia_sativa,Vicia,sativa,6
Angiosperms,Fabaceae,Vicia_filicaulis,Vicia,filicaulis,7
Angiosperms,Fabaceae,Vicia_nigra,Vicia,nigra,5
Angiosperms,Fabaceae,Vicia_acutifolia,Vicia,acutifolia,7
Angiosperms,Fabaceae,Vicia_anatolica,Vicia,anatolica,5
Angiosperms,Fabaceae,Vicia_assyriaca,Vicia,assyriaca,6
Angiosperms,Fabaceae,Vicia_benghalensis,Vicia,benghalensis,7
Angiosperms,Fabaceae,Vicia_biennis,Vicia,biennis,7
Angiosperms,Fabaceae,Vicia_bithynica,Vicia,bithynica,7
Angiosperms,Fabaceae,Vicia_cirrhosa,Vicia,cirrhosa,7
Angiosperms,Fabaceae,Vicia_cracca,Vicia,cracca,7
Angiosperms,Fabaceae,Vicia_disperma,Vicia,disperma,7
Angiosperms,Fabaceae,Vicia_ervilia,Vicia,ervilia,7
Angiosperms,Fabaceae,Vicia_exigua,Vicia,exigua,7
Angiosperms,Fabaceae,Vicia_faba,Vicia,faba,6
Angiosperms,Fabaceae,Vicia_hybrida,Vicia,hybrida,6
Angiosperms,Fabaceae,Vicia_koeieana,Vicia,koeieana,7
Angiosperms,Fabaceae,Vicia_lilacina,Vicia,lilacina,12
Angiosperms,Fabaceae,Vicia_ludoviciana,Vicia,ludoviciana,7
Angiosperms,Fabaceae,Vicia_lutea,Vicia,lutea,7
Angiosperms,Fabaceae,Vicia_michauxii,Vicia,michauxii,7
Angiosperms,Fabaceae,Vicia_narbonensis,Vicia,narbonensis,7
Angiosperms,Fabaceae,Vicia_palaestina,Vicia,palaestina,7
Angiosperms,Fabaceae,Vicia_pannonica,Vicia,pannonica,6
Angiosperms,Fabaceae,Vicia_peregrina,Vicia,peregrina,7
Angiosperms,Fabaceae,Vicia_sericocarpa,Vicia,sericocarpa,6
Angiosperms,Fabaceae,Vicia_sparsiflora,Vicia,sparsiflora,6
Angiosperms,Fabaceae,Vicia_sylvatica,Vicia,sylvatica,7
Angiosperms,Fabaceae,Vicia_tenera,Vicia,tenera,7
Angiosperms,Fabaceae,Vicia_tetrasperma,Vicia,tetrasperma,7
Angiosperms,Fabaceae,Vicia_unijuga,Vicia,unijuga,12
Angiosperms,Fabaceae,Vicia_woroschilovii,Vicia,woroschilovii,7
Angiosperms,Fabaceae,Vigna_longifolia,Vigna,longifolia,11
Angiosperms,Fabaceae,Vigna_peduncularis,Vigna,peduncularis,11
Angiosperms,Fabaceae,Vigna_grahamiana,Vigna,grahamiana,10
Angiosperms,Fabaceae,Vigna_umbellata,Vigna,umbellata,11
Angiosperms,Fabaceae,Vigna_radiata,Vigna,radiata,11
Angiosperms,Fabaceae,Vigna_marina,Vigna,marina,11
Angiosperms,Fabaceae,Vigna_aconitifolia,Vigna,aconitifolia,11
Angiosperms,Fabaceae,Vigna_adenantha,Vigna,adenantha,11
Angiosperms,Fabaceae,Vigna_angularis,Vigna,angularis,7
Angiosperms,Fabaceae,Vigna_dalzelliana,Vigna,dalzelliana,11
Angiosperms,Fabaceae,Vigna_glabrescens,Vigna,glabrescens,22
Angiosperms,Fabaceae,Vigna_hainiana,Vigna,hainiana,7
Angiosperms,Fabaceae,Vigna_luteola,Vigna,luteola,11
Angiosperms,Fabaceae,Vigna_mungo,Vigna,mungo,11
Angiosperms,Fabaceae,Vigna_subterranea,Vigna,subterranea,11
Angiosperms,Fabaceae,Vigna_trilobata,Vigna,trilobata,11
Angiosperms,Fabaceae,Vigna_triphylla,Vigna,triphylla,12
Angiosperms,Fabaceae,Vigna_unguiculata,Vigna,unguiculata,11
Angiosperms,Fabaceae,Vigna_vexillata,Vigna,vexillata,10
Angiosperms,Fabaceae,Viminaria_juncea,Viminaria,juncea,9
Angiosperms,Fabaceae,Virgilia_oroboides,Virgilia,oroboides,27
Angiosperms,Fabaceae,Wallaceodendron_celebicum,Wallaceodendron,celebicum,13
Angiosperms,Fabaceae,Wisteria_brachybotrys,Wisteria,brachybotrys,8
Angiosperms,Fabaceae,Wisteria_sinensis,Wisteria,sinensis,8
Angiosperms,Fabaceae,Xeroderris_stuhlmannii,Xeroderris,stuhlmannii,12
Angiosperms,Fabaceae,Xylia_xylocarpa,Xylia,xylocarpa,12
Angiosperms,Fabaceae,Zapoteca_alinae,Zapoteca,alinae,13
Angiosperms,Fabaceae,Zapoteca_portoricensis,Zapoteca,portoricensis,22
Angiosperms,Fabaceae,Zenia_insignis,Zenia,insignis,14
Angiosperms,Fabaceae,Zornia_diphylla,Zornia,diphylla,10
Angiosperms,Fabaceae,Zornia_sericea,Zornia,sericea,11
Angiosperms,Fabaceae,Zornia_crinita,Zornia,crinita,10
Angiosperms,Fabaceae,Zornia_pardina,Zornia,pardina,10
Angiosperms,Fabaceae,Zornia_trachycarpa,Zornia,trachycarpa,10
