Clade,family,full_species,Genus,species,haploid
Angiosperm,Asteraceae,Ixeridium_nipponicum,Ixeridium,nipponicum,8
Angiosperm,Asteraceae,Ixeridium_dentatum,Ixeridium,dentatum,12
Angiosperm,Asteraceae,Ixeridium_laevigatum,Ixeridium,laevigatum,7
Angiosperm,Asteraceae,Ixeridium_sagittarioides,Ixeridium,sagittarioides,5
Angiosperm,Asteraceae,Ixeridium_transnokoense,Ixeridium,transnokoense,12
Angiosperm,Asteraceae,Ixeris_japonica,Ixeris,japonica,24
Angiosperm,Asteraceae,Ixeris_repens,Ixeris,repens,8
Angiosperm,Asteraceae,Ixeris_microcephala,Ixeris,microcephala,14
Angiosperm,Asteraceae,Ixeris_chinensis,Ixeris,chinensis,6
Angiosperm,Asteraceae,Ixeris_debilis,Ixeris,debilis,24
Angiosperm,Asteraceae,Ixeris_stolonifera,Ixeris,stolonifera,8
Angiosperm,Asteraceae,Ixeris_polycephala,Ixeris,polycephala,8
Angiosperm,Asteraceae,Ixeris_tamagawaensis,Ixeris,tamagawaensis,7
Angiosperm,Asteraceae,Jacobaea_alpina,Jacobaea,alpina,20
Angiosperm,Asteraceae,Jacobaea_maritima,Jacobaea,maritima,20
Angiosperm,Asteraceae,Jacobaea_mollis,Jacobaea,mollis,20
Angiosperm,Asteraceae,Jacobaea_leucophylla,Jacobaea,leucophylla,20
Angiosperm,Asteraceae,Jacobaea_vulgaris,Jacobaea,vulgaris,20
Angiosperm,Asteraceae,Jacobaea_paludosa,Jacobaea,paludosa,20
Angiosperm,Asteraceae,Jacobaea_uniflora,Jacobaea,uniflora,20
Angiosperm,Asteraceae,Jacobaea_incana,Jacobaea,incana,20
Angiosperm,Asteraceae,Jacobaea_gnaphalioides,Jacobaea,gnaphalioides,20
Angiosperm,Asteraceae,Jacobaea_delphiniifolia,Jacobaea,delphiniifolia,20
Angiosperm,Asteraceae,Jacobaea_subalpina,Jacobaea,subalpina,20
Angiosperm,Asteraceae,Jacobaea_aquatica,Jacobaea,aquatica,20
Angiosperm,Asteraceae,Jacobaea_abrotanifolia,Jacobaea,abrotanifolia,30
Angiosperm,Asteraceae,Jacobaea_adonidifolia,Jacobaea,adonidifolia,20
Angiosperm,Asteraceae,Jacobaea_argunensis,Jacobaea,argunensis,20
Angiosperm,Asteraceae,Jacobaea_boissieri,Jacobaea,boissieri,20
Angiosperm,Asteraceae,Jacobaea_cannabifolia,Jacobaea,cannabifolia,20
Angiosperm,Asteraceae,Jacobaea_erratica,Jacobaea,erratica,20
Angiosperm,Asteraceae,Jacobaea_erucifolia,Jacobaea,erucifolia,20
Angiosperm,Asteraceae,Jacobaea_persoonii,Jacobaea,persoonii,20
Angiosperm,Asteraceae,Jaegeria_petiolaris,Jaegeria,petiolaris,9
Angiosperm,Asteraceae,Jaegeria_pedunculata,Jaegeria,pedunculata,9
Angiosperm,Asteraceae,Jaegeria_hirta,Jaegeria,hirta,18
Angiosperm,Asteraceae,Jaegeria_glabra,Jaegeria,glabra,9
Angiosperm,Asteraceae,Jaegeria_macrocephala,Jaegeria,macrocephala,18
Angiosperm,Asteraceae,Jaumea_carnosa,Jaumea,carnosa,19
Angiosperm,Asteraceae,Jaumea_linearifolia,Jaumea,linearifolia,19
Angiosperm,Asteraceae,Jefea_pringlei,Jefea,pringlei,14
Angiosperm,Asteraceae,Jefea_brevifolia,Jefea,brevifolia,14
Angiosperm,Asteraceae,Jefea_phyllocephala,Jefea,phyllocephala,11
Angiosperm,Asteraceae,Jefea_lantanifolia,Jefea,lantanifolia,14
Angiosperm,Asteraceae,Jensia_rammii,Jensia,rammii,8
Angiosperm,Asteraceae,Jensia_yosemitana,Jensia,yosemitana,8
Angiosperm,Asteraceae,Jessea_cooperi,Jessea,cooperi,49
Angiosperm,Asteraceae,Jessea_megaphylla,Jessea,megaphylla,50
Angiosperm,Asteraceae,Jungia_coarctata,Jungia,coarctata,20
Angiosperm,Asteraceae,Jungia_pauciflora,Jungia,pauciflora,21
Angiosperm,Asteraceae,Jungia_floribunda,Jungia,floribunda,20
Angiosperm,Asteraceae,Jungia_rugosa,Jungia,rugosa,20
Angiosperm,Asteraceae,Jungia_sellowii,Jungia,sellowii,20
Angiosperm,Asteraceae,Jurinea_mollis,Jurinea,mollis,15
Angiosperm,Asteraceae,Jurinea_humilis,Jurinea,humilis,17
Angiosperm,Asteraceae,Jurinea_carduiformis,Jurinea,carduiformis,16
Angiosperm,Asteraceae,Jurinea_ceratocarpa,Jurinea,ceratocarpa,18
Angiosperm,Asteraceae,Jurinea_cyanoides,Jurinea,cyanoides,15
Angiosperm,Asteraceae,Jurinea_glycacantha,Jurinea,glycacantha,15
Angiosperm,Asteraceae,Kalimeris_hispida,Kalimeris,hispida,18
Angiosperm,Asteraceae,Kalimeris_integrifolia,Kalimeris,integrifolia,9
Angiosperm,Asteraceae,Kalimeris_indica,Kalimeris,indica,2
Angiosperm,Asteraceae,Kalimeris_mongolica,Kalimeris,mongolica,27
Angiosperm,Asteraceae,Kalimeris_altaica,Kalimeris,altaica,9
Angiosperm,Asteraceae,Kalimeris_incisa,Kalimeris,incisa,36
Angiosperm,Asteraceae,Kalimeris_shimadai,Kalimeris,shimadai,54
Angiosperm,Asteraceae,Karelinia_caspia,Karelinia,caspia,10
Angiosperm,Asteraceae,Kaunia_grossidentata,Kaunia,grossidentata,10
Angiosperm,Asteraceae,Kaunia_ignorata,Kaunia,ignorata,20
Angiosperm,Asteraceae,Kaunia_lasiophthalma,Kaunia,lasiophthalma,10
Angiosperm,Asteraceae,Kaunia_saltensis,Kaunia,saltensis,26
Angiosperm,Asteraceae,Keysseria_helenae,Keysseria,helenae,27
Angiosperm,Asteraceae,Keysseria_maviensis,Keysseria,maviensis,27
Angiosperm,Asteraceae,Kinghamia_nigritana,Kinghamia,nigritana,10
Angiosperm,Asteraceae,Kingianthus_sodiroi,Kingianthus,sodiroi,18
Angiosperm,Asteraceae,Kingianthus_paniculatus,Kingianthus,paniculatus,32
Angiosperm,Asteraceae,Kippistia_suaedifolia,Kippistia,suaedifolia,9
Angiosperm,Asteraceae,Klasea_radiata,Klasea,radiata,15
Angiosperm,Asteraceae,Klasea_centauroides,Klasea,centauroides,30
Angiosperm,Asteraceae,Kleinia_grandiflora,Kleinia,grandiflora,10
Angiosperm,Asteraceae,Kleinia_pendula,Kleinia,pendula,10
Angiosperm,Asteraceae,Kleinia_fulgens,Kleinia,fulgens,10
Angiosperm,Asteraceae,Kleinia_walkeri,Kleinia,walkeri,10
Angiosperm,Asteraceae,Kleinia_neriifolia,Kleinia,neriifolia,20
Angiosperm,Asteraceae,Kleinia_cylindrica,Kleinia,cylindrica,10
Angiosperm,Asteraceae,Kleinia_grantii,Kleinia,grantii,10
Angiosperm,Asteraceae,Kleinia_odora,Kleinia,odora,10
Angiosperm,Asteraceae,Koanophyllon_pittieri,Koanophyllon,pittieri,30
Angiosperm,Asteraceae,Koanophyllon_ravenii,Koanophyllon,ravenii,10
Angiosperm,Asteraceae,Koanophyllon_villosum,Koanophyllon,villosum,10
Angiosperm,Asteraceae,Koanophyllon_conglobatum,Koanophyllon,conglobatum,10
Angiosperm,Asteraceae,Koanophyllon_gracilicaule,Koanophyllon,gracilicaule,10
Angiosperm,Asteraceae,Koanophyllon_hylonoma,Koanophyllon,hylonoma,10
Angiosperm,Asteraceae,Koanophyllon_solidaginifolia,Koanophyllon,solidaginifolia,10
Angiosperm,Asteraceae,Koanophyllon_standleyi,Koanophyllon,standleyi,10
Angiosperm,Asteraceae,Koelpinia_linearis,Koelpinia,linearis,18
Angiosperm,Asteraceae,Krigia_wrightii,Krigia,wrightii,9
Angiosperm,Asteraceae,Krigia_virginica,Krigia,virginica,5
Angiosperm,Asteraceae,Krigia_montana,Krigia,montana,10
Angiosperm,Asteraceae,Krigia_occidentalis,Krigia,occidentalis,6
Angiosperm,Asteraceae,Krigia_biflora,Krigia,biflora,10
Angiosperm,Asteraceae,Krigia_cespitosa,Krigia,cespitosa,4
Angiosperm,Asteraceae,Krigia_dandelion,Krigia,dandelion,30
Angiosperm,Asteraceae,Kyhosia_bolanderi,Kyhosia,bolanderi,6
Angiosperm,Asteraceae,Kyrsteniopsis_dibollii,Kyrsteniopsis,dibollii,10
Angiosperm,Asteraceae,Lactuca_alpina,Lactuca,alpina,9
Angiosperm,Asteraceae,Lactuca_alpestris,Lactuca,alpestris,9
Angiosperm,Asteraceae,Lactuca_dissecta,Lactuca,dissecta,8
Angiosperm,Asteraceae,Lactuca_orientalis,Lactuca,orientalis,18
Angiosperm,Asteraceae,Lactuca_hirsuta,Lactuca,hirsuta,17
Angiosperm,Asteraceae,Lactuca_undulata,Lactuca,undulata,9
Angiosperm,Asteraceae,Lactuca_indica,Lactuca,indica,9
Angiosperm,Asteraceae,Lactuca_ludoviciana,Lactuca,ludoviciana,17
Angiosperm,Asteraceae,Lactuca_perennis,Lactuca,perennis,9
Angiosperm,Asteraceae,Lactuca_aculeata,Lactuca,aculeata,9
Angiosperm,Asteraceae,Lactuca_hastata,Lactuca,hastata,8
Angiosperm,Asteraceae,Lactuca_inermis,Lactuca,inermis,8
Angiosperm,Asteraceae,Lactuca_graminifolia,Lactuca,graminifolia,17
Angiosperm,Asteraceae,Lactuca_laevigata,Lactuca,laevigata,9
Angiosperm,Asteraceae,Lactuca_floridana,Lactuca,floridana,17
Angiosperm,Asteraceae,Lactuca_canadensis,Lactuca,canadensis,17
Angiosperm,Asteraceae,Lactuca_formosana,Lactuca,formosana,9
Angiosperm,Asteraceae,Lactuca_angustana,Lactuca,angustana,9
Angiosperm,Asteraceae,Lactuca_bourgaei,Lactuca,bourgaei,9
Angiosperm,Asteraceae,Lactuca_brunoniana,Lactuca,brunoniana,8
Angiosperm,Asteraceae,Lactuca_dolichophylla,Lactuca,dolichophylla,8
Angiosperm,Asteraceae,Lactuca_glauciifolia,Lactuca,glauciifolia,9
Angiosperm,Asteraceae,Lactuca_graciliflora,Lactuca,graciliflora,8
Angiosperm,Asteraceae,Lactuca_homblei,Lactuca,homblei,9
Angiosperm,Asteraceae,Lactuca_intricata,Lactuca,intricata,9
Angiosperm,Asteraceae,Lactuca_longidentata,Lactuca,longidentata,8
Angiosperm,Asteraceae,Lactuca_macrorhiza,Lactuca,macrorhiza,8
Angiosperm,Asteraceae,Lactuca_muralis,Lactuca,muralis,9
Angiosperm,Asteraceae,Lactuca_palmensis,Lactuca,palmensis,8
Angiosperm,Asteraceae,Lactuca_picridiformis,Lactuca,picridiformis,8
Angiosperm,Asteraceae,Lactuca_plumieri,Lactuca,plumieri,8
Angiosperm,Asteraceae,Lactuca_quercina,Lactuca,quercina,9
Angiosperm,Asteraceae,Lactuca_raddeana,Lactuca,raddeana,9
Angiosperm,Asteraceae,Lactuca_saligna,Lactuca,saligna,9
Angiosperm,Asteraceae,Lactuca_sativa,Lactuca,sativa,9
Angiosperm,Asteraceae,Lactuca_serriola,Lactuca,serriola,9
Angiosperm,Asteraceae,Lactuca_taraxacifolia,Lactuca,taraxacifolia,8
Angiosperm,Asteraceae,Lactuca_tatarica,Lactuca,tatarica,9
Angiosperm,Asteraceae,Lactuca_tenerrima,Lactuca,tenerrima,8
Angiosperm,Asteraceae,Lactuca_triangulata,Lactuca,triangulata,9
Angiosperm,Asteraceae,Lactuca_tuberosa,Lactuca,tuberosa,8
Angiosperm,Asteraceae,Lactuca_viminea,Lactuca,viminea,9
Angiosperm,Asteraceae,Lactuca_virosa,Lactuca,virosa,9
Angiosperm,Asteraceae,Laennecia_confusa,Laennecia,confusa,9
Angiosperm,Asteraceae,Laennecia_schiedeana,Laennecia,schiedeana,9
Angiosperm,Asteraceae,Laennecia_coulteri,Laennecia,coulteri,9
Angiosperm,Asteraceae,Laennecia_sophiifolia,Laennecia,sophiifolia,9
Angiosperm,Asteraceae,Lagascea_mollis,Lagascea,mollis,17
Angiosperm,Asteraceae,Lagascea_palmeri,Lagascea,palmeri,17
Angiosperm,Asteraceae,Lagascea_rigida,Lagascea,rigida,17
Angiosperm,Asteraceae,Lagascea_angustifolia,Lagascea,angustifolia,17
Angiosperm,Asteraceae,Lagascea_aurea,Lagascea,aurea,17
Angiosperm,Asteraceae,Lagascea_decipiens,Lagascea,decipiens,17
Angiosperm,Asteraceae,Lagascea_helianthifolia,Lagascea,helianthifolia,17
Angiosperm,Asteraceae,Lagascea_heteropappus,Lagascea,heteropappus,17
Angiosperm,Asteraceae,Lagenophora_hariotii,Lagenophora,hariotii,9
Angiosperm,Asteraceae,Lagenophora_huegelii,Lagenophora,huegelii,9
Angiosperm,Asteraceae,Lagenophora_stipitata,Lagenophora,stipitata,9
Angiosperm,Asteraceae,Laggera_tomentosa,Laggera,tomentosa,20
Angiosperm,Asteraceae,Laggera_alata,Laggera,alata,10
Angiosperm,Asteraceae,Laggera_squarrosa,Laggera,squarrosa,20
Angiosperm,Asteraceae,Laggera_aurita,Laggera,aurita,10
Angiosperm,Asteraceae,Laggera_crispata,Laggera,crispata,20
Angiosperm,Asteraceae,Laggera_falcata,Laggera,falcata,20
Angiosperm,Asteraceae,Laggera_musra,Laggera,musra,20
Angiosperm,Asteraceae,Laggera_pterodonta,Laggera,pterodonta,10
Angiosperm,Asteraceae,Laggera_senecionidea,Laggera,senecionidea,20
Angiosperm,Asteraceae,Lagophylla_glandulosa,Lagophylla,glandulosa,7
Angiosperm,Asteraceae,Lagophylla_dichotoma,Lagophylla,dichotoma,7
Angiosperm,Asteraceae,Lagophylla_ramosissima,Lagophylla,ramosissima,7
Angiosperm,Asteraceae,Lagophylla_minor,Lagophylla,minor,7
Angiosperm,Asteraceae,Lamprachaenium_microcephalum,Lamprachaenium,microcephalum,10
Angiosperm,Asteraceae,Laphamia_bisetosa,Laphamia,bisetosa,17
Angiosperm,Asteraceae,Laphamia_castillonii,Laphamia,castillonii,17
Angiosperm,Asteraceae,Laphangium_affine,Laphangium,affine,7
Angiosperm,Asteraceae,Laphangium_luteoalbum,Laphangium,luteoalbum,7
Angiosperm,Asteraceae,Lapsana_communis,Lapsana,communis,7
Angiosperm,Asteraceae,Lapsanastrum_apogonoides,Lapsanastrum,apogonoides,22
Angiosperm,Asteraceae,Lapsanastrum_humile,Lapsanastrum,humile,8
Angiosperm,Asteraceae,Lasianthaea_fruticosa,Lasianthaea,fruticosa,11
Angiosperm,Asteraceae,Lasianthaea_palmeri,Lasianthaea,palmeri,20
Angiosperm,Asteraceae,Lasianthaea_helianthoides,Lasianthaea,helianthoides,10
Angiosperm,Asteraceae,Lasianthaea_aurea,Lasianthaea,aurea,10
Angiosperm,Asteraceae,Lasianthaea_podocephala,Lasianthaea,podocephala,40
Angiosperm,Asteraceae,Lasianthaea_macrocephala,Lasianthaea,macrocephala,10
Angiosperm,Asteraceae,Lasianthaea_ceanothifolia,Lasianthaea,ceanothifolia,10
Angiosperm,Asteraceae,Lasianthaea_crocea,Lasianthaea,crocea,10
Angiosperm,Asteraceae,Lasianthaea_zinnioides,Lasianthaea,zinnioides,20
Angiosperm,Asteraceae,Lasiocephalus_patens,Lasiocephalus,patens,20
Angiosperm,Asteraceae,Lasiocephalus_loeseneri,Lasiocephalus,loeseneri,20
Angiosperm,Asteraceae,Lasiocephalus_longipenicillatus,Lasiocephalus,longipenicillatus,20
Angiosperm,Asteraceae,Lasiospermum_bipinnatum,Lasiospermum,bipinnatum,9
Angiosperm,Asteraceae,Lasiospora_hirsuta,Lasiospora,hirsuta,6
Angiosperm,Asteraceae,Lasthenia_maritima,Lasthenia,maritima,4
Angiosperm,Asteraceae,Lasthenia_glaberrima,Lasthenia,glaberrima,5
Angiosperm,Asteraceae,Lasthenia_glabrata,Lasthenia,glabrata,7
Angiosperm,Asteraceae,Lasthenia_fremontii,Lasthenia,fremontii,6
Angiosperm,Asteraceae,Lasthenia_californica,Lasthenia,californica,8
Angiosperm,Asteraceae,Lasthenia_debilis,Lasthenia,debilis,4
Angiosperm,Asteraceae,Lasthenia_chrysantha,Lasthenia,chrysantha,7
Angiosperm,Asteraceae,Lasthenia_conjugens,Lasthenia,conjugens,6
Angiosperm,Asteraceae,Lasthenia_burkei,Lasthenia,burkei,6
Angiosperm,Asteraceae,Lasthenia_coronaria,Lasthenia,coronaria,4
Angiosperm,Asteraceae,Lasthenia_minor,Lasthenia,minor,4
Angiosperm,Asteraceae,Lasthenia_ferrisiae,Lasthenia,ferrisiae,7
Angiosperm,Asteraceae,Lasthenia_kunthii,Lasthenia,kunthii,5
Angiosperm,Asteraceae,Lasthenia_microglossa,Lasthenia,microglossa,12
Angiosperm,Asteraceae,Lasthenia_ornduffii,Lasthenia,ornduffii,16
Angiosperm,Asteraceae,Lasthenia_platycarpha,Lasthenia,platycarpha,4
Angiosperm,Asteraceae,Launaea_aspleniifolia,Launaea,aspleniifolia,6
Angiosperm,Asteraceae,Launaea_nana,Launaea,nana,9
Angiosperm,Asteraceae,Launaea_nudicaulis,Launaea,nudicaulis,9
Angiosperm,Asteraceae,Launaea_arborescens,Launaea,arborescens,7
Angiosperm,Asteraceae,Launaea_pumila,Launaea,pumila,8
Angiosperm,Asteraceae,Launaea_acaulis,Launaea,acaulis,9
Angiosperm,Asteraceae,Launaea_angustifolia,Launaea,angustifolia,8
Angiosperm,Asteraceae,Launaea_spinosa,Launaea,spinosa,7
Angiosperm,Asteraceae,Launaea_procumbens,Launaea,procumbens,9
Angiosperm,Asteraceae,Launaea_fragilis,Launaea,fragilis,8
Angiosperm,Asteraceae,Launaea_oligocephala,Launaea,oligocephala,9
Angiosperm,Asteraceae,Launaea_mucronata,Launaea,mucronata,8
Angiosperm,Asteraceae,Launaea_taraxacifolia,Launaea,taraxacifolia,9
Angiosperm,Asteraceae,Launaea_acanthodes,Launaea,acanthodes,6
Angiosperm,Asteraceae,Launaea_capitata,Launaea,capitata,9
Angiosperm,Asteraceae,Launaea_cornuta,Launaea,cornuta,8
Angiosperm,Asteraceae,Launaea_intybacea,Launaea,intybacea,9
Angiosperm,Asteraceae,Launaea_lanifera,Launaea,lanifera,9
Angiosperm,Asteraceae,Launaea_massavensis,Launaea,massavensis,9
Angiosperm,Asteraceae,Launaea_picridioides,Launaea,picridioides,9
Angiosperm,Asteraceae,Launaea_rarifolia,Launaea,rarifolia,8
Angiosperm,Asteraceae,Launaea_sarmentosa,Launaea,sarmentosa,9
Angiosperm,Asteraceae,Launaea_secunda,Launaea,secunda,9
Angiosperm,Asteraceae,Lawrencella_rosea,Lawrencella,rosea,8
Angiosperm,Asteraceae,Lawrencella_davenportii,Lawrencella,davenportii,11
Angiosperm,Asteraceae,Layia_elegans,Layia,elegans,7
Angiosperm,Asteraceae,Layia_fremontii,Layia,fremontii,7
Angiosperm,Asteraceae,Layia_glandulosa,Layia,glandulosa,8
Angiosperm,Asteraceae,Layia_hieracioides,Layia,hieracioides,16
Angiosperm,Asteraceae,Layia_carnosa,Layia,carnosa,8
Angiosperm,Asteraceae,Layia_discoidea,Layia,discoidea,8
Angiosperm,Asteraceae,Layia_chrysanthemoides,Layia,chrysanthemoides,7
Angiosperm,Asteraceae,Layia_jonesii,Layia,jonesii,7
Angiosperm,Asteraceae,Layia_calliglossa,Layia,calliglossa,7
Angiosperm,Asteraceae,Layia_gaillardioides,Layia,gaillardioides,8
Angiosperm,Asteraceae,Layia_heterotricha,Layia,heterotricha,8
Angiosperm,Asteraceae,Layia_leucopappa,Layia,leucopappa,7
Angiosperm,Asteraceae,Layia_munzii,Layia,munzii,7
Angiosperm,Asteraceae,Layia_pentachaeta,Layia,pentachaeta,8
Angiosperm,Asteraceae,Layia_platyglossa,Layia,platyglossa,7
Angiosperm,Asteraceae,Layia_septentrionalis,Layia,septentrionalis,8
Angiosperm,Asteraceae,Leibnitzia_lyrata,Leibnitzia,lyrata,16
Angiosperm,Asteraceae,Leibnitzia_anandria,Leibnitzia,anandria,23
Angiosperm,Asteraceae,Leiboldia_serrata,Leiboldia,serrata,19
Angiosperm,Asteraceae,Leiocarpa_tomentosa,Leiocarpa,tomentosa,20
Angiosperm,Asteraceae,Leiocarpa_leptolepis,Leiocarpa,leptolepis,20
Angiosperm,Asteraceae,Leiocarpa_semicalva,Leiocarpa,semicalva,38
Angiosperm,Asteraceae,Leontodon_hispidus,Leontodon,hispidus,7
Angiosperm,Asteraceae,Leontodon_crispus,Leontodon,crispus,4
Angiosperm,Asteraceae,Leontodon_saxatilis,Leontodon,saxatilis,4
Angiosperm,Asteraceae,Leontodon_tuberosus,Leontodon,tuberosus,4
Angiosperm,Asteraceae,Leontodon_taraxacoides,Leontodon,taraxacoides,4
Angiosperm,Asteraceae,Leontodon_asperrimus,Leontodon,asperrimus,4
Angiosperm,Asteraceae,Leontodon_atlanticus,Leontodon,atlanticus,6
Angiosperm,Asteraceae,Leontodon_boryi,Leontodon,boryi,7
Angiosperm,Asteraceae,Leontodon_hirtus,Leontodon,hirtus,5
Angiosperm,Asteraceae,Leontodon_incanus,Leontodon,incanus,4
Angiosperm,Asteraceae,Leontodon_tingitanus,Leontodon,tingitanus,4
Angiosperm,Asteraceae,Leontopodium_nivale,Leontopodium,nivale,7
Angiosperm,Asteraceae,Leontopodium_jacotianum,Leontopodium,jacotianum,12
Angiosperm,Asteraceae,Leontopodium_leontopodinum,Leontopodium,leontopodinum,26
Angiosperm,Asteraceae,Leontopodium_ochroleucum,Leontopodium,ochroleucum,26
Angiosperm,Asteraceae,Lepidaploa_fruticosa,Lepidaploa,fruticosa,17
Angiosperm,Asteraceae,Lepidaploa_canescens,Lepidaploa,canescens,34
Angiosperm,Asteraceae,Lepidaploa_rigida,Lepidaploa,rigida,17
Angiosperm,Asteraceae,Lepidaploa_arbuscula,Lepidaploa,arbuscula,17
Angiosperm,Asteraceae,Lepidaploa_aurea,Lepidaploa,aurea,17
Angiosperm,Asteraceae,Lepidaploa_verticillata,Lepidaploa,verticillata,17
Angiosperm,Asteraceae,Lepidaploa_acuminata,Lepidaploa,acuminata,17
Angiosperm,Asteraceae,Lepidaploa_pluvialis,Lepidaploa,pluvialis,17
Angiosperm,Asteraceae,Lepidaploa_glabra,Lepidaploa,glabra,17
Angiosperm,Asteraceae,Lepidaploa_argyrotricha,Lepidaploa,argyrotricha,17
Angiosperm,Asteraceae,Lepidaploa_bakerana,Lepidaploa,bakerana,10
Angiosperm,Asteraceae,Lepidaploa_borinquensis,Lepidaploa,borinquensis,17
Angiosperm,Asteraceae,Lepidaploa_polypleura,Lepidaploa,polypleura,34
Angiosperm,Asteraceae,Lepidaploa_remotiflora,Lepidaploa,remotiflora,14
Angiosperm,Asteraceae,Lepidaploa_rufogrisea,Lepidaploa,rufogrisea,17
Angiosperm,Asteraceae,Lepidaploa_sericea,Lepidaploa,sericea,17
Angiosperm,Asteraceae,Lepidaploa_sprengeliana,Lepidaploa,sprengeliana,17
Angiosperm,Asteraceae,Lepidaploa_trinitatis,Lepidaploa,trinitatis,51
Angiosperm,Asteraceae,Lepidonia_callilepis,Lepidonia,callilepis,19
Angiosperm,Asteraceae,Lepidonia_jonesii,Lepidonia,jonesii,19
Angiosperm,Asteraceae,Lepidospartum_latisquamum,Lepidospartum,latisquamum,30
Angiosperm,Asteraceae,Lepidospartum_squamatum,Lepidospartum,squamatum,30
Angiosperm,Asteraceae,Leptinella_pusilla,Leptinella,pusilla,52
Angiosperm,Asteraceae,Leptinella_dioica,Leptinella,dioica,130
Angiosperm,Asteraceae,Leptinella_intermedia,Leptinella,intermedia,78
Angiosperm,Asteraceae,Leptinella_atrata,Leptinella,atrata,26
Angiosperm,Asteraceae,Leptinella_tenella,Leptinella,tenella,26
Angiosperm,Asteraceae,Leptinella_serrulata,Leptinella,serrulata,26
Angiosperm,Asteraceae,Leptinella_plumosa,Leptinella,plumosa,20
Angiosperm,Asteraceae,Leptinella_pectinata,Leptinella,pectinata,52
Angiosperm,Asteraceae,Leptinella_rotundata,Leptinella,rotundata,156
Angiosperm,Asteraceae,Leptinella_squalida,Leptinella,squalida,130
Angiosperm,Asteraceae,Leptinella_albida,Leptinella,albida,26
Angiosperm,Asteraceae,Leptinella_filiformis,Leptinella,filiformis,26
Angiosperm,Asteraceae,Leptinella_traillii,Leptinella,traillii,156
Angiosperm,Asteraceae,Leptinella_minor,Leptinella,minor,26
Angiosperm,Asteraceae,Leptinella_calcarea,Leptinella,calcarea,52
Angiosperm,Asteraceae,Leptinella_dispersa,Leptinella,dispersa,26
Angiosperm,Asteraceae,Leptinella_maniototo,Leptinella,maniototo,26
Angiosperm,Asteraceae,Leptinella_potentillina,Leptinella,potentillina,26
Angiosperm,Asteraceae,Leptinella_pyrethrifolia,Leptinella,pyrethrifolia,78
Angiosperm,Asteraceae,Leptinella_scariosa,Leptinella,scariosa,131
Angiosperm,Asteraceae,Leptorhynchos_squamatus,Leptorhynchos,squamatus,12
Angiosperm,Asteraceae,Leptorhynchos_baileyi,Leptorhynchos,baileyi,12
Angiosperm,Asteraceae,Leptorhynchos_medius,Leptorhynchos,medius,12
Angiosperm,Asteraceae,Leptorhynchos_waitzia,Leptorhynchos,waitzia,12
Angiosperm,Asteraceae,Leptostelma_maxima,Leptostelma,maxima,36
Angiosperm,Asteraceae,Leptostelma_maximum,Leptostelma,maximum,4
Angiosperm,Asteraceae,Lessingia_arachnoidea,Lessingia,arachnoidea,5
Angiosperm,Asteraceae,Lessingia_ramulosa,Lessingia,ramulosa,5
Angiosperm,Asteraceae,Lessingia_germanorum,Lessingia,germanorum,5
Angiosperm,Asteraceae,Lessingia_glandulifera,Lessingia,glandulifera,5
Angiosperm,Asteraceae,Lessingia_hololeuca,Lessingia,hololeuca,5
Angiosperm,Asteraceae,Lessingia_leptoclada,Lessingia,leptoclada,5
Angiosperm,Asteraceae,Lessingia_nemaclada,Lessingia,nemaclada,5
Angiosperm,Asteraceae,Lessingianthus_linearis,Lessingianthus,linearis,17
Angiosperm,Asteraceae,Lessingianthus_lorentzii,Lessingianthus,lorentzii,17
Angiosperm,Asteraceae,Lessingianthus_simplex,Lessingianthus,simplex,17
Angiosperm,Asteraceae,Lessingianthus_niederleinii,Lessingianthus,niederleinii,81
